true_label,predicted_label,confidence,action,expected_action,response_time_ms
attack,attack,1.0,block,block,13.533930999983568
suspicious,suspicious,1.0,rate-limit,redirect,13.39966300110973
suspicious,suspicious,1.0,rate-limit,redirect,24.903887999244034
suspicious,suspicious,1.0,rate-limit,redirect,13.472975999320624
suspicious,suspicious,1.0,rate-limit,redirect,16.052901999501046
benign,benign,0.906358104291779,allow,allow,25.85588799956895
benign,benign,0.998228319006611,allow,allow,13.58676000018022
benign,benign,0.9364412319041102,allow,allow,26.44269600023108
suspicious,suspicious,0.88,rate-limit,rate-limit,13.679837000381667
suspicious,suspicious,0.7621762729387439,rate-limit,rate-limit,24.840897000103723
attack,attack,1.0,block,block,13.244923000456765
attack,attack,0.98,block,block,25.82377700127836
attack,attack,0.98,block,block,13.596253000287106
suspicious,suspicious,0.99,rate-limit,redirect,13.359543001570273
suspicious,suspicious,1.0,rate-limit,redirect,24.367734000406926
suspicious,suspicious,1.0,rate-limit,redirect,15.226032999635208
suspicious,suspicious,1.0,rate-limit,redirect,42.182305000096676
benign,benign,0.8764241621303919,allow,allow,13.413549000688363
benign,benign,0.7834085052690415,allow,allow,14.379777001522598
benign,benign,0.9649185869754556,allow,allow,13.667773000634043
suspicious,suspicious,0.89,rate-limit,rate-limit,13.21496099990327
suspicious,suspicious,0.8386101265483852,rate-limit,rate-limit,23.947573999976157
attack,attack,1.0,block,block,13.759927000137395
attack,attack,1.0,block,block,13.160767999579548
attack,attack,0.98,block,block,13.976558000649675
suspicious,suspicious,1.0,rate-limit,redirect,23.850662000768352
suspicious,suspicious,1.0,rate-limit,redirect,13.023987001361093
suspicious,suspicious,1.0,rate-limit,redirect,13.275014000100782
suspicious,suspicious,1.0,rate-limit,redirect,13.34304200099723
benign,benign,0.9322325270281236,allow,allow,25.078108999878168
benign,benign,0.9985664899288085,allow,allow,13.922903001002851
benign,benign,0.9386891535015589,allow,allow,37.55115999956615
suspicious,suspicious,0.83,rate-limit,rate-limit,13.234103000286268
suspicious,benign,0.815037766016667,allow,rate-limit,13.708769000004395
attack,attack,1.0,block,block,25.420095000299625
attack,attack,1.0,block,block,24.516531999324798
attack,attack,1.0,block,block,13.290893999510445
suspicious,suspicious,1.0,rate-limit,redirect,13.479778999681002
suspicious,suspicious,1.0,rate-limit,redirect,13.299879999976838
suspicious,suspicious,1.0,rate-limit,redirect,14.362128000357188
suspicious,suspicious,1.0,rate-limit,redirect,12.901821999548702
benign,benign,0.8563957167659508,allow,allow,23.406836999129155
benign,benign,0.959409940455268,allow,allow,13.09422399936011
benign,benign,0.9849888527439989,allow,allow,12.686918000326841
suspicious,benign,0.886251438292762,allow,rate-limit,13.287658000990632
suspicious,suspicious,0.7502978723404254,rate-limit,rate-limit,23.148691001551924
attack,attack,0.99,block,block,13.34024599964323
attack,attack,1.0,block,block,12.807084000087343
attack,attack,1.0,block,block,13.29446100135101
suspicious,suspicious,1.0,rate-limit,redirect,23.955067999850144
suspicious,suspicious,1.0,rate-limit,redirect,24.22382799886691
suspicious,suspicious,1.0,rate-limit,redirect,25.03131799858238
suspicious,suspicious,1.0,rate-limit,redirect,13.769463001153781
benign,benign,0.91511941500093,allow,allow,24.104979000185267
benign,benign,0.8864836944631403,allow,allow,13.522530000045663
benign,benign,0.9978733777586325,allow,allow,13.81180300086271
suspicious,suspicious,0.6993675260909303,redirect,rate-limit,24.385568000070634
suspicious,suspicious,0.9540991107657775,rate-limit,rate-limit,25.212242000634433
attack,attack,0.98,block,block,24.264670000775368
attack,attack,0.93,block,block,23.478822999095428
attack,attack,1.0,block,block,13.505307999366778
suspicious,suspicious,0.98,rate-limit,redirect,24.567849999584723
suspicious,suspicious,1.0,rate-limit,redirect,24.502983998900163
suspicious,suspicious,1.0,rate-limit,redirect,13.66906499970355
suspicious,suspicious,1.0,rate-limit,redirect,13.704992999919341
benign,benign,0.6560213222958156,allow,allow,16.497118000188493
benign,benign,0.560072719425184,allow,allow,17.13376999941829
benign,benign,0.8774744074365515,allow,allow,23.17773199865769
suspicious,suspicious,0.94,rate-limit,rate-limit,13.277427999128122
suspicious,suspicious,0.7585876284604693,rate-limit,rate-limit,13.24888499948429
attack,attack,1.0,block,block,12.917300999106374
attack,attack,0.98,block,block,23.262175000127172
attack,attack,0.9,block,block,13.642265001180931
suspicious,suspicious,1.0,rate-limit,redirect,13.672813000084716
suspicious,suspicious,1.0,rate-limit,redirect,13.259403998745256
suspicious,suspicious,1.0,rate-limit,redirect,24.554138999519637
suspicious,suspicious,1.0,rate-limit,redirect,13.808202000291203
benign,suspicious,0.7917814407814407,rate-limit,allow,24.782063001111965
benign,benign,0.9735407329543088,allow,allow,23.692107999522705
benign,benign,0.9251788766874691,allow,allow,36.718055000164895
suspicious,suspicious,0.775207281488746,rate-limit,rate-limit,14.044481000382802
suspicious,suspicious,0.96,rate-limit,rate-limit,24.04686100089748
attack,attack,0.98,block,block,24.635527999635087
attack,attack,1.0,block,block,13.48667199999909
attack,attack,0.99,block,block,13.68012500097393
suspicious,suspicious,1.0,rate-limit,redirect,14.020545999301248
suspicious,suspicious,1.0,rate-limit,redirect,14.035525000508642
suspicious,suspicious,1.0,rate-limit,redirect,14.40583399926254
suspicious,suspicious,1.0,rate-limit,redirect,23.999957000341965
benign,benign,0.8707751105698839,allow,allow,13.36082499983604
benign,benign,0.7271343409797306,allow,allow,24.879710999812232
benign,benign,0.943955134738973,allow,allow,54.10854300134815
suspicious,suspicious,0.8904761904761905,rate-limit,rate-limit,24.78511899971636
suspicious,suspicious,0.9287594108019639,rate-limit,rate-limit,23.51771500070754
attack,attack,0.98,block,block,23.45074899858446
attack,attack,0.99,block,block,13.474028000928229
attack,attack,1.0,block,block,13.065088998700958
suspicious,suspicious,1.0,rate-limit,redirect,23.41210700069496
suspicious,suspicious,1.0,rate-limit,redirect,12.77805900099338
suspicious,suspicious,1.0,rate-limit,redirect,12.548658000014257
suspicious,suspicious,1.0,rate-limit,redirect,13.001389999772073
benign,suspicious,0.5428221802214583,redirect,allow,24.065976000201772
benign,benign,0.9880382172195094,allow,allow,24.29016899986891
benign,benign,0.9362072309127599,allow,allow,13.31614200171316
suspicious,suspicious,0.8164210480877147,rate-limit,rate-limit,13.472835998982191
suspicious,suspicious,0.7976785714285713,rate-limit,rate-limit,14.48037099908106
attack,attack,1.0,block,block,13.103792000038084
attack,attack,1.0,block,block,13.066491999779828
attack,attack,1.0,block,block,12.86959099888918
suspicious,suspicious,1.0,rate-limit,redirect,13.6913469996216
suspicious,suspicious,0.99,rate-limit,redirect,13.080607999654603
suspicious,suspicious,1.0,rate-limit,redirect,13.599525000245194
suspicious,suspicious,1.0,rate-limit,redirect,13.35328099958133
benign,benign,0.7498465284856722,allow,allow,25.407193999853916
benign,benign,0.7777080657029211,allow,allow,29.055724999125232
benign,benign,0.5067221448467967,allow,allow,13.254840998342843
suspicious,suspicious,0.98,rate-limit,rate-limit,24.318801999470452
suspicious,suspicious,0.83,rate-limit,rate-limit,13.086734999887994
attack,attack,0.99,block,block,15.649954999389593
attack,attack,1.0,block,block,13.407837999693584
attack,attack,0.97,block,block,24.753169000177877
suspicious,suspicious,1.0,rate-limit,redirect,14.259396000852576
suspicious,suspicious,1.0,rate-limit,redirect,13.089526000840124
suspicious,suspicious,1.0,rate-limit,redirect,14.00703000035719
suspicious,suspicious,0.99,rate-limit,redirect,13.780159999441821
benign,benign,0.9674723108758827,allow,allow,13.469241999700898
benign,benign,0.9090483416191253,allow,allow,13.739897998675588
benign,benign,0.9982111499156769,allow,allow,13.888849000068149
suspicious,suspicious,0.8613253012048193,rate-limit,rate-limit,13.254636000056053
suspicious,suspicious,0.9126713124274101,rate-limit,rate-limit,13.138607999280794
attack,attack,1.0,block,block,13.884210000469466
attack,attack,1.0,block,block,13.326942000276176
attack,attack,1.0,block,block,13.702436999665224
suspicious,suspicious,1.0,rate-limit,redirect,24.028145999182016
suspicious,suspicious,1.0,rate-limit,redirect,13.148636999176233
suspicious,suspicious,1.0,rate-limit,redirect,13.866576000509667
suspicious,suspicious,1.0,rate-limit,redirect,13.875550999728148
benign,benign,0.968947479270586,allow,allow,13.642158000948257
benign,benign,0.9432894927272605,allow,allow,13.690966001377092
benign,benign,0.9975021749648461,allow,allow,13.611305999802426
suspicious,suspicious,0.95,rate-limit,rate-limit,13.756640999417868
suspicious,suspicious,0.93,rate-limit,rate-limit,36.03807499894174
attack,attack,1.0,block,block,40.79588199965656
attack,attack,0.96,block,block,13.692057998923701
attack,attack,1.0,block,block,14.019318999999086
suspicious,suspicious,1.0,rate-limit,redirect,25.20209700014675
suspicious,suspicious,1.0,rate-limit,redirect,25.936840000213124
suspicious,suspicious,1.0,rate-limit,redirect,24.70894600082829
suspicious,suspicious,1.0,rate-limit,redirect,23.492377998991287
benign,benign,0.8737569333112751,allow,allow,24.24551399963093
benign,benign,0.7850918865439671,allow,allow,13.845776999005466
benign,benign,0.7193806106698374,allow,allow,23.818281000785646
suspicious,benign,0.6592557290193752,allow,rate-limit,14.296886000011
suspicious,suspicious,0.5253727729799231,redirect,rate-limit,13.162532000933425
attack,attack,0.95,block,block,13.240989999758312
attack,attack,1.0,block,block,13.174994999644696
attack,attack,1.0,block,block,24.92784800051595
suspicious,suspicious,1.0,rate-limit,redirect,25.69319700160122
suspicious,suspicious,1.0,rate-limit,redirect,12.414556000294397
suspicious,suspicious,1.0,rate-limit,redirect,24.195359999794164
suspicious,suspicious,1.0,rate-limit,redirect,14.220462000594125
benign,benign,0.6396969696969697,allow,allow,14.154788999803714
benign,benign,0.7424405967576192,allow,allow,24.803342999803135
benign,benign,0.906641455963955,allow,allow,13.002853000216419
suspicious,suspicious,0.7536974127760189,rate-limit,rate-limit,23.678768000536365
suspicious,suspicious,0.9292540792540792,rate-limit,rate-limit,13.704201999644283
attack,attack,0.98,block,block,13.463819001117372
attack,attack,0.9933333333333333,block,block,24.506769999788958
attack,attack,1.0,block,block,13.538024000808946
suspicious,suspicious,1.0,rate-limit,redirect,24.04809700055921
suspicious,suspicious,1.0,rate-limit,redirect,13.075966000542394
suspicious,suspicious,1.0,rate-limit,redirect,23.801228000593255
suspicious,suspicious,1.0,rate-limit,redirect,25.871481999274692
benign,benign,0.9965528596469043,allow,allow,13.761558999249246
benign,benign,0.937422573141269,allow,allow,12.897824999527074
benign,benign,0.9042516416657622,allow,allow,25.22866300023452
suspicious,suspicious,0.6729896993447302,redirect,rate-limit,13.685765999980504
suspicious,suspicious,0.86,rate-limit,rate-limit,13.68179900055111
attack,attack,1.0,block,block,24.149414000930847
attack,attack,1.0,block,block,39.6614840010443
attack,attack,1.0,block,block,54.38628899901232
suspicious,suspicious,0.95,rate-limit,redirect,48.79312199955166
suspicious,suspicious,1.0,rate-limit,redirect,71.9910420011729
suspicious,suspicious,1.0,rate-limit,redirect,28.358379000565037
suspicious,suspicious,1.0,rate-limit,redirect,51.033133999226266
benign,benign,0.9282242832718306,allow,allow,40.15019399957964
benign,benign,0.9885491492549159,allow,allow,49.15125499974238
benign,benign,0.9766872364655791,allow,allow,75.37956899977871
suspicious,benign,0.5539871889999403,allow,rate-limit,97.4670600007812
suspicious,suspicious,0.7133333333333334,redirect,rate-limit,15.142653999646427
attack,attack,0.99,block,block,35.409741998591926
attack,attack,0.97,block,block,46.72866399960185
attack,attack,1.0,block,block,25.76536299966392
suspicious,suspicious,1.0,rate-limit,redirect,35.45942299933813
suspicious,suspicious,0.99,rate-limit,redirect,35.30272799980594
suspicious,suspicious,1.0,rate-limit,redirect,13.904958999773953
suspicious,suspicious,1.0,rate-limit,redirect,35.360497000510804
benign,benign,0.7483986918709268,allow,allow,37.148888999581686
benign,benign,0.8940651183452267,allow,allow,23.687013999733608
benign,benign,0.9273352814416244,allow,allow,24.36728300017421
suspicious,suspicious,0.8805745462968558,rate-limit,rate-limit,27.393680000386667
suspicious,suspicious,0.9905894105894106,rate-limit,rate-limit,24.41344500039122
attack,attack,0.87,block,block,48.329264000130934
attack,attack,0.92,block,block,27.155776999279624
attack,attack,0.94,block,block,26.429902000018046
suspicious,suspicious,1.0,rate-limit,redirect,25.16411199940194
suspicious,suspicious,1.0,rate-limit,redirect,52.43632800011255
suspicious,suspicious,1.0,rate-limit,redirect,26.009912999143125
suspicious,suspicious,1.0,rate-limit,redirect,24.324133000845904
benign,benign,0.9827527095840404,allow,allow,14.785485000174958
benign,benign,0.9342764648966464,allow,allow,23.966007998751593
benign,benign,0.5969093114952987,allow,allow,23.409002000335022
suspicious,benign,0.699264816617053,allow,rate-limit,24.54683100040711
suspicious,suspicious,0.8752380952380951,rate-limit,rate-limit,25.057572000150685
attack,attack,1.0,block,block,16.4289149997785
attack,attack,0.95,block,block,15.791066000019782
attack,attack,1.0,block,block,13.863725998817245
suspicious,suspicious,1.0,rate-limit,redirect,24.102801000481122
suspicious,suspicious,1.0,rate-limit,redirect,15.9855570000218
suspicious,suspicious,1.0,rate-limit,redirect,13.331149000805453
suspicious,suspicious,1.0,rate-limit,redirect,24.36665200002608
benign,benign,0.6915377368151562,allow,allow,13.832898001055582
benign,benign,0.9627858013155095,allow,allow,24.868235999747412
benign,benign,0.9473539211008186,allow,allow,24.5966149996093
suspicious,suspicious,0.9453846153846155,rate-limit,rate-limit,25.999674000559025
suspicious,suspicious,0.96,rate-limit,rate-limit,26.73085800051922
attack,attack,1.0,block,block,35.17118000127084
attack,attack,0.99,block,block,36.12543499912135
attack,attack,1.0,block,block,37.1534440000687
suspicious,suspicious,1.0,rate-limit,redirect,24.737378998906934
suspicious,suspicious,1.0,rate-limit,redirect,25.917258000845322
suspicious,suspicious,1.0,rate-limit,redirect,47.50056000011682
suspicious,suspicious,1.0,rate-limit,redirect,25.317235998954857
benign,benign,0.9863466999695726,allow,allow,26.64184500099509
benign,benign,0.8949172945790884,allow,allow,14.765496998734307
benign,benign,0.988744782192934,allow,allow,13.64685899898177
suspicious,suspicious,0.93,rate-limit,rate-limit,14.135637000435963
suspicious,suspicious,0.9997368421052631,rate-limit,rate-limit,13.134655000612838
attack,attack,1.0,block,block,13.675096999577363
attack,attack,1.0,block,block,24.653681999552646
attack,attack,1.0,block,block,13.557204998505767
suspicious,suspicious,1.0,rate-limit,redirect,12.951636001162115
suspicious,suspicious,1.0,rate-limit,redirect,13.457577999361092
suspicious,suspicious,1.0,rate-limit,redirect,13.290292999954545
suspicious,suspicious,1.0,rate-limit,redirect,13.50745099989581
benign,benign,0.9865824189943336,allow,allow,24.244041000201833
benign,suspicious,0.650545249808066,redirect,allow,12.817443999665556
benign,benign,0.9815791933761169,allow,allow,13.1091719995311
suspicious,suspicious,0.7811173164157517,rate-limit,rate-limit,14.125552999757929
suspicious,suspicious,0.89,rate-limit,rate-limit,13.579055999798584
attack,attack,1.0,block,block,13.02245899933041
attack,attack,0.99,block,block,13.555692999943858
attack,attack,1.0,block,block,24.560585001381696
suspicious,suspicious,1.0,rate-limit,redirect,14.167953999276506
suspicious,suspicious,1.0,rate-limit,redirect,24.258938999992097
suspicious,suspicious,1.0,rate-limit,redirect,23.74173699899984
suspicious,suspicious,1.0,rate-limit,redirect,13.30367899936391
benign,benign,0.645968253968254,allow,allow,14.641793999544461
benign,benign,0.887782113868087,allow,allow,24.700178999410127
benign,benign,0.5781603759120604,allow,allow,14.261299000281724
suspicious,suspicious,0.91069170335837,rate-limit,rate-limit,24.001424999369192
suspicious,suspicious,0.8320574545818528,rate-limit,rate-limit,37.61186399970029
attack,attack,0.97,block,block,26.63828000004287
attack,attack,0.95,block,block,26.153351998800645
attack,attack,0.88,block,block,13.077452000288758
suspicious,suspicious,1.0,rate-limit,redirect,24.11722400029248
suspicious,suspicious,1.0,rate-limit,redirect,23.67096399939328
suspicious,suspicious,0.99,rate-limit,redirect,13.173193001421168
suspicious,suspicious,1.0,rate-limit,redirect,13.558676999309682
